Brian Cardinal,Memphis Grizzlies,7,2004-05,3.8(3.8),0.0(0.0),11.8(11.8),3.6(3.6),0.0(0.0),0.0(0.0),38.3(38.3),21.4(21.4),6.6(6.6),4.7(4.7)
Eduardo Najera,Denver Nuggets,9,2004-05,0.0(0.0),0.0(0.0),7.6(7.6),11.7(11.7),0.0(0.0),0.0(0.0),24.0(24.0),8.8(8.8),18.1(18.1),17.0(17.0)
Tony Parker,San Antonio Spurs,8,2004-05,0.8(0.8),26.8(26.8),15.3(15.3),21.0(21.0),4.5(4.5),3.0(3.0),15.3(15.3),0.0(0.0),4.4(4.4),1.6(1.6)
Ben Handlogten,Utah Jazz,6,2004-05,11.8(11.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),15.7(15.7),0.0(0.0),27.5(27.5),18.6(18.6)
Jamal Sampson,Charlotte Hornets,9,2004-05,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),24.7(24.7),0.0(0.0),19.8(19.8),21.0(21.0)
Jermaine ONeal,Indiana Pacers,10,2004-05,52.9(52.9),0.0(0.0),10.1(10.1),2.8(2.8),0.0(0.0),0.0(0.0),10.7(10.7),8.6(8.6),5.2(5.2),4.7(4.7)
Keith Van Horn,Dallas Mavericks,2,2004-05,6.9(6.9),0.0(0.0),20.4(20.4),16.5(16.5),0.0(0.0),0.0(0.0),21.9(21.9),10.2(10.2),6.0(6.0),6.9(6.9)
Kwame Brown,Washington Wizards,10,2004-05,38.2(38.2),0.0(0.0),10.6(10.6),5.8(5.8),0.0(0.0),0.0(0.0),11.8(11.8),6.1(6.1),8.5(8.5),9.4(9.4)
Marquis Daniels,Dallas Mavericks,2,2004-05,7.7(7.7),10.3(10.3),16.9(16.9),20.5(20.5),0.0(0.0),0.0(0.0),18.6(18.6),0.0(0.0),10.3(10.3),6.6(6.6)
Samuel Dalembert,Philadelphia 76ers,6,2004-05,14.6(14.6),0.0(0.0),6.0(6.0),10.4(10.4),0.0(0.0),0.0(0.0),7.5(7.5),9.6(9.6),29.2(29.2),15.4(15.4)
Travis Outlaw,Portland Trail Blazers,2,2004-05,3.8(3.8),8.3(8.3),15.5(15.5),15.9(15.9),4.5(4.5),4.5(4.5),19.0(19.0),0.0(0.0),12.8(12.8),7.6(7.6)
Matt Barnes,Sacramento Kings,2,2004-05,0.0(0.0),0.0(0.0),10.2(10.2),17.6(17.6),5.7(5.7),0.0(0.0),19.9(19.9),0.0(0.0),18.8(18.8),10.2(10.2)
Melvin Ely,Charlotte Hornets,10,2004-05,61.0(61.0),0.0(0.0),2.4(2.4),1.7(1.7),0.0(0.0),0.0(0.0),9.6(9.6),3.5(3.5),7.8(7.8),10.5(10.5)
DerMarr Johnson,Denver Nuggets,2,2004-05,4.3(4.3),5.5(5.5),11.5(11.5),24.8(24.8),5.7(5.7),0.0(0.0),27.4(27.4),0.0(0.0),10.0(10.0),4.1(4.1)
Amare Stoudemire,Phoenix Suns,5,2004-05,19.1(19.1),1.1(1.1),17.7(17.7),16.8(16.8),2.6(2.6),0.0(0.0),6.5(6.5),12.5(12.5),10.3(10.3),8.2(8.2)
Toni Kukoc,Milwaukee Bucks,5,2004-05,21.1(21.1),0.0(0.0),18.5(18.5),6.4(6.4),4.0(4.0),0.0(0.0),27.2(27.2),4.7(4.7),5.7(5.7),0.0(0.0)
Jake Voskuhl,Phoenix Suns,9,2004-05,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),13.4(13.4),22.0(22.0),15.9(15.9),18.3(18.3)
Vince Carter,Brooklyn Nets,12,2004-05,15.7(15.7),10.9(10.9),23.5(23.5),10.6(10.6),9.1(9.1),4.8(4.8),12.0(12.0),0.0(0.0),5.2(5.2),2.3(2.3)
Anderson Varejao,Cleveland Cavaliers,9,2004-05,11.8(11.8),0.0(0.0),8.1(8.1),12.6(12.6),0.0(0.0),0.0(0.0),17.5(17.5),4.9(4.9),19.5(19.5),15.0(15.0)
Theo Ratliff,Portland Trail Blazers,9,2004-05,9.6(9.6),0.0(0.0),7.1(7.1),4.3(4.3),0.0(0.0),0.0(0.0),21.6(21.6),10.3(10.3),24.8(24.8),14.5(14.5)
Lorenzen Wright,Memphis Grizzlies,11,2004-05,20.6(20.6),0.0(0.0),5.1(5.1),7.6(7.6),0.0(0.0),0.0(0.0),9.1(9.1),9.5(9.5),18.8(18.8),13.4(13.4)
Gordan Giricek,Utah Jazz,0,2004-05,0.0(0.0),2.2(2.2),10.3(10.3),10.0(10.0),32.1(32.1),1.6(1.6),29.4(29.4),0.0(0.0),7.8(7.8),0.0(0.0)
Josh Howard,Dallas Mavericks,2,2004-05,5.3(5.3),7.1(7.1),12.7(12.7),21.6(21.6),4.9(4.9),1.2(1.2),21.9(21.9),0.0(0.0),10.3(10.3),8.3(8.3)
Jeff Foster,Indiana Pacers,6,2004-05,7.5(7.5),0.0(0.0),0.0(0.0),5.4(5.4),0.0(0.0),0.0(0.0),11.1(11.1),13.7(13.7),25.3(25.3),26.1(26.1)
Antawn Jamison,Washington Wizards,2,2004-05,14.0(14.0),3.1(3.1),13.9(13.9),13.8(13.8),2.4(2.4),0.9(0.9),25.8(25.8),5.7(5.7),6.2(6.2),7.5(7.5)
Dwyane Wade,Miami Heat,3,2004-05,5.0(5.0),32.6(32.6),17.8(17.8),15.2(15.2),4.4(4.4),2.3(2.3),6.8(6.8),0.0(0.0),4.8(4.8),3.2(3.2)
Vladimir Radmanovic,Oklahoma City Thunder,1,2004-05,4.2(4.2),2.3(2.3),13.4(13.4),9.4(9.4),5.9(5.9),0.0(0.0),48.5(48.5),7.8(7.8),3.1(3.1),0.0(0.0)
Jared Jeffries,Washington Wizards,2,2004-05,12.7(12.7),0.0(0.0),11.4(11.4),18.6(18.6),0.0(0.0),0.0(0.0),17.6(17.6),0.0(0.0),11.8(11.8),16.5(16.5)
Marcus Fizer,Milwaukee Bucks,5,2004-05,32.8(32.8),0.0(0.0),14.5(14.5),7.4(7.4),0.0(0.0),0.0(0.0),21.4(21.4),4.6(4.6),6.6(6.6),4.8(4.8)
Dikembe Mutombo,Houston Rockets,11,2004-05,23.0(23.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),5.9(5.9),6.3(6.3),24.1(24.1),31.9(31.9)
Maurice Taylor,New York Knicks,10,2004-05,39.3(39.3),0.0(0.0),17.4(17.4),0.0(0.0),0.0(0.0),0.0(0.0),7.9(7.9),10.1(10.1),7.9(7.9),7.3(7.3)
Antonio McDyess,Detroit Pistons,10,2004-05,40.3(40.3),0.0(0.0),3.3(3.3),8.5(8.5),0.0(0.0),0.0(0.0),14.4(14.4),6.8(6.8),12.9(12.9),7.9(7.9)
Matt Bonner,Toronto Raptors,7,2004-05,6.1(6.1),0.0(0.0),5.2(5.2),7.7(7.7),0.0(0.0),0.0(0.0),45.5(45.5),12.0(12.0),4.3(4.3),11.5(11.5)
Nazr Mohammed,New York Knicks,11,2004-05,33.3(33.3),0.0(0.0),3.1(3.1),6.8(6.8),0.0(0.0),0.0(0.0),4.3(4.3),8.7(8.7),21.9(21.9),16.8(16.8)
Latrell Sprewell,Minnesota Timberwolves,0,2004-05,2.6(2.6),12.3(12.3),10.8(10.8),17.8(17.8),14.9(14.9),0.0(0.0),28.4(28.4),0.0(0.0),3.1(3.1),3.5(3.5)
Brevin Knight,Charlotte Hornets,3,2004-05,0.0(0.0),31.5(31.5),22.2(22.2),14.6(14.6),1.7(1.7),0.0(0.0),19.1(19.1),0.0(0.0),1.6(1.6),0.0(0.0)
Howard Eisley,Utah Jazz,8,2004-05,0.0(0.0),27.5(27.5),15.5(15.5),9.7(9.7),11.8(11.8),2.5(2.5),20.3(20.3),0.0(0.0),2.3(2.3),0.0(0.0)
Jameer Nelson,Orlando Magic,8,2004-05,0.0(0.0),21.7(21.7),17.5(17.5),20.7(20.7),5.1(5.1),1.4(1.4),21.7(21.7),0.0(0.0),3.6(3.6),1.6(1.6)
Mikki Moore,Los Angeles Clippers,11,2004-05,19.1(19.1),0.0(0.0),8.7(8.7),5.9(5.9),0.0(0.0),0.0(0.0),15.6(15.6),5.2(5.2),19.1(19.1),16.0(16.0)
Josh Childress,Atlanta Hawks,2,2004-05,3.5(3.5),2.5(2.5),10.5(10.5),19.5(19.5),11.0(11.0),0.0(0.0),17.2(17.2),0.0(0.0),14.3(14.3),14.9(14.9)
Michael Olowokandi,Minnesota Timberwolves,10,2004-05,61.5(61.5),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),4.8(4.8),4.2(4.2),8.8(8.8),12.5(12.5)
Shawn Bradley,Dallas Mavericks,9,2004-05,5.9(5.9),0.0(0.0),6.5(6.5),0.0(0.0),0.0(0.0),0.0(0.0),21.6(21.6),16.2(16.2),19.5(19.5),17.3(17.3)
Caron Butler,Los Angeles Lakers,2,2004-05,5.9(5.9),4.5(4.5),14.9(14.9),20.1(20.1),1.1(1.1),1.1(1.1),29.5(29.5),0.0(0.0),9.1(9.1),7.8(7.8)
Dale Davis,Indiana Pacers,6,2004-05,10.8(10.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),7.7(7.7),0.0(0.0),32.3(32.3),28.5(28.5)
Jackson Vroman,New Orleans Pelicans,2,2004-05,9.2(9.2),0.0(0.0),15.1(15.1),17.0(17.0),0.0(0.0),0.0(0.0),17.4(17.4),0.0(0.0),14.7(14.7),13.3(13.3)
Marc Jackson,Philadelphia 76ers,11,2004-05,28.2(28.2),0.0(0.0),7.7(7.7),4.4(4.4),0.0(0.0),0.0(0.0),9.1(9.1),14.7(14.7),15.8(15.8),12.2(12.2)
Al Jefferson,Boston Celtics,11,2004-05,36.5(36.5),0.0(0.0),2.4(2.4),6.3(6.3),0.0(0.0),0.0(0.0),5.8(5.8),5.3(5.3),19.6(19.6),17.1(17.1)
Bobby Jackson,Sacramento Kings,8,2004-05,0.0(0.0),26.6(26.6),8.1(8.1),18.5(18.5),8.5(8.5),0.0(0.0),20.7(20.7),0.0(0.0),4.1(4.1),0.0(0.0)
Ha Seung-Jin,Portland Trail Blazers,6,2004-05,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),31.4(31.4),0.0(0.0)
Kevin Martin,Sacramento Kings,2,2004-05,0.0(0.0),12.1(12.1),12.8(12.8),14.1(14.1),0.0(0.0),0.0(0.0),20.1(20.1),0.0(0.0),7.4(7.4),10.1(10.1)
Maurice Taylor,Houston Rockets,5,2004-05,24.4(24.4),0.0(0.0),14.6(14.6),5.3(5.3),0.0(0.0),0.0(0.0),22.0(22.0),0.0(0.0),13.4(13.4),6.5(6.5)
Tierre Brown,Los Angeles Lakers,8,2004-05,0.0(0.0),29.2(29.2),19.9(19.9),12.7(12.7),0.0(0.0),0.0(0.0),24.3(24.3),0.0(0.0),2.8(2.8),0.0(0.0)
Primoz Brezec,Charlotte Hornets,5,2004-05,19.7(19.7),0.0(0.0),5.5(5.5),4.8(4.8),0.0(0.0),0.0(0.0),20.5(20.5),9.0(9.0),16.8(16.8),17.4(17.4)
Dwight Howard,Orlando Magic,11,2004-05,30.7(30.7),0.0(0.0),5.6(5.6),12.1(12.1),0.0(0.0),0.0(0.0),4.8(4.8),6.5(6.5),15.0(15.0),19.9(19.9)
Luol Deng,Chicago Bulls,2,2004-05,2.8(2.8),6.3(6.3),7.8(7.8),22.5(22.5),11.4(11.4),2.2(2.2),27.2(27.2),0.0(0.0),7.3(7.3),5.8(5.8)
Ervin Johnson,Minnesota Timberwolves,6,2004-05,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),29.5(29.5),24.6(24.6)
Malik Rose,New York Knicks,7,2004-05,12.8(12.8),0.0(0.0),10.7(10.7),6.4(6.4),0.0(0.0),0.0(0.0),27.8(27.8),12.8(12.8),12.8(12.8),8.1(8.1)
Ricky Davis,Boston Celtics,12,2004-05,5.7(5.7),17.2(17.2),19.2(19.2),16.3(16.3),11.8(11.8),2.0(2.0),16.8(16.8),0.0(0.0),2.5(2.5),2.1(2.1)
Josh Smith,Atlanta Hawks,2,2004-05,4.5(4.5),1.4(1.4),15.6(15.6),19.9(19.9),2.7(2.7),0.0(0.0),22.3(22.3),0.0(0.0),14.5(14.5),11.4(11.4)
Quentin Richardson,Phoenix Suns,4,2004-05,7.8(7.8),5.6(5.6),8.2(8.2),21.3(21.3),2.0(2.0),1.2(1.2),38.6(38.6),0.0(0.0),4.2(4.2),3.2(3.2)
Chris Webber,Philadelphia 76ers,5,2004-05,21.4(21.4),0.0(0.0),15.3(15.3),7.3(7.3),0.0(0.0),0.0(0.0),25.5(25.5),10.2(10.2),7.5(7.5),6.8(6.8)
Eddie Griffin,Minnesota Timberwolves,7,2004-05,13.4(13.4),0.0(0.0),6.8(6.8),7.4(7.4),0.0(0.0),0.0(0.0),37.2(37.2),5.3(5.3),9.7(9.7),15.0(15.0)
Dan Gadzuric,Milwaukee Bucks,6,2004-05,10.5(10.5),0.0(0.0),0.0(0.0),8.8(8.8),0.0(0.0),0.0(0.0),3.7(3.7),7.8(7.8),29.6(29.6),31.6(31.6)
Obinna Ekezie,Atlanta Hawks,11,2004-05,31.7(31.7),0.0(0.0),7.8(7.8),4.8(4.8),0.0(0.0),0.0(0.0),11.7(11.7),0.0(0.0),16.5(16.5),13.5(13.5)
Andres Nocioni,Chicago Bulls,4,2004-05,6.0(6.0),1.8(1.8),10.8(10.8),18.2(18.2),6.2(6.2),1.5(1.5),38.1(38.1),0.0(0.0),4.8(4.8),5.4(5.4)
Jason Richardson,Golden State Warriors,12,2004-05,10.4(10.4),12.1(12.1),19.8(19.8),17.6(17.6),7.3(7.3),2.2(2.2),14.3(14.3),0.0(0.0),5.2(5.2),4.0(4.0)
Lee Nailon,New Orleans Pelicans,2,2004-05,10.3(10.3),2.6(2.6),19.4(19.4),12.9(12.9),5.4(5.4),0.0(0.0),22.5(22.5),2.8(2.8),9.0(9.0),8.3(8.3)
Brian Cook,Los Angeles Lakers,7,2004-05,3.0(3.0),0.0(0.0),10.5(10.5),6.2(6.2),0.0(0.0),0.0(0.0),43.3(43.3),17.5(17.5),5.6(5.6),6.7(6.7)
Danny Fortson,Oklahoma City Thunder,6,2004-05,10.8(10.8),0.0(0.0),0.0(0.0),4.9(4.9),0.0(0.0),0.0(0.0),0.0(0.0),17.1(17.1),24.4(24.4),29.3(29.3)
Zarko Cabarkapa,Golden State Warriors,2,2004-05,5.3(5.3),0.0(0.0),13.5(13.5),17.4(17.4),0.0(0.0),0.0(0.0),34.3(34.3),0.0(0.0),10.1(10.1),7.2(7.2)
Darius Miles,Portland Trail Blazers,2,2004-05,12.1(12.1),2.1(2.1),16.6(16.6),23.7(23.7),2.7(2.7),0.0(0.0),18.9(18.9),0.0(0.0),11.0(11.0),4.5(4.5)
Nick Collison,Oklahoma City Thunder,6,2004-05,13.0(13.0),0.0(0.0),3.3(3.3),4.9(4.9),0.0(0.0),0.0(0.0),11.1(11.1),14.1(14.1),26.9(26.9),22.0(22.0)
Tyson Chandler,Chicago Bulls,11,2004-05,17.9(17.9),0.0(0.0),4.0(4.0),7.5(7.5),0.0(0.0),0.0(0.0),6.4(6.4),12.6(12.6),17.5(17.5),24.0(24.0)
Darius Songaila,Sacramento Kings,9,2004-05,8.8(8.8),0.0(0.0),9.3(9.3),6.3(6.3),2.3(2.3),0.0(0.0),22.5(22.5),17.9(17.9),12.8(12.8),13.1(13.1)
Jiri Welsch,Boston Celtics,4,2004-05,0.0(0.0),9.6(9.6),7.0(7.0),22.5(22.5),9.3(9.3),0.0(0.0),35.4(35.4),0.0(0.0),4.2(4.2),0.0(0.0)
Scot Pollard,Indiana Pacers,9,2004-05,9.7(9.7),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),22.6(22.6),18.1(18.1),19.4(19.4),19.4(19.4)
Grant Hill,Orlando Magic,12,2004-05,6.0(6.0),5.6(5.6),29.7(29.7),24.8(24.8),9.2(9.2),1.2(1.2),13.8(13.8),0.0(0.0),2.7(2.7),3.1(3.1)
Ben Wallace,Detroit Pistons,11,2004-05,24.0(24.0),0.0(0.0),8.6(8.6),8.3(8.3),0.0(0.0),0.0(0.0),9.1(9.1),7.6(7.6),23.5(23.5),11.5(11.5)
Corey Maggette,Los Angeles Clippers,2,2004-05,8.4(8.4),5.5(5.5),17.6(17.6),13.8(13.8),12.6(12.6),3.8(3.8),21.0(21.0),0.0(0.0),5.5(5.5),3.6(3.6)
Trenton Hassell,Minnesota Timberwolves,4,2004-05,7.0(7.0),5.6(5.6),14.3(14.3),10.7(10.7),2.5(2.5),0.0(0.0),39.3(39.3),0.0(0.0),8.7(8.7),5.6(5.6)
Jason Collins,Brooklyn Nets,7,2004-05,8.7(8.7),0.0(0.0),7.8(7.8),2.8(2.8),0.0(0.0),0.0(0.0),29.6(29.6),11.4(11.4),16.1(16.1),12.1(12.1)
John Thomas,Minnesota Timberwolves,6,2004-05,12.3(12.3),0.0(0.0),0.0(0.0),9.6(9.6),0.0(0.0),0.0(0.0),0.0(0.0),14.9(14.9),29.8(29.8),12.3(12.3)
Keith Bogans,Charlotte Hornets,0,2004-05,0.0(0.0),6.0(6.0),17.9(17.9),18.9(18.9),17.9(17.9),0.0(0.0),22.1(22.1),0.0(0.0),4.9(4.9),4.4(4.4)
Curtis Borchardt,Utah Jazz,11,2004-05,23.1(23.1),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),9.9(9.9),7.1(7.1),21.2(21.2),20.3(20.3)
Mario Kasun,Orlando Magic,11,2004-05,23.0(23.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),8.8(8.8),23.9(23.9),22.1(22.1)
Steven Hunter,Phoenix Suns,6,2004-05,12.9(12.9),0.0(0.0),4.1(4.1),12.5(12.5),0.0(0.0),0.0(0.0),4.1(4.1),19.2(19.2),23.2(23.2),17.7(17.7)
Brian Grant,Los Angeles Lakers,9,2004-05,9.5(9.5),0.0(0.0),0.0(0.0),7.4(7.4),0.0(0.0),0.0(0.0),19.3(19.3),19.8(19.8),15.6(15.6),15.2(15.2)
Morris Peterson,Toronto Raptors,0,2004-05,0.0(0.0),8.9(8.9),12.8(12.8),17.5(17.5),16.3(16.3),0.0(0.0),30.7(30.7),0.0(0.0),4.3(4.3),2.6(2.6)
Theron Smith,Charlotte Hornets,2,2004-05,0.0(0.0),0.0(0.0),17.4(17.4),0.0(0.0),0.0(0.0),0.0(0.0),30.3(30.3),0.0(0.0),14.4(14.4),9.8(9.8)
Mehmet Okur,Utah Jazz,5,2004-05,28.3(28.3),0.0(0.0),8.4(8.4),6.4(6.4),0.0(0.0),0.0(0.0),19.0(19.0),6.9(6.9),12.1(12.1),10.5(10.5)
Andris Biedrins,Golden State Warriors,6,2004-05,14.6(14.6),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),12.4(12.4),43.8(43.8),21.3(21.3)
Zaza Pachulia,Milwaukee Bucks,11,2004-05,17.7(17.7),0.0(0.0),5.6(5.6),6.3(6.3),0.0(0.0),0.0(0.0),11.9(11.9),6.6(6.6),26.2(26.2),16.9(16.9)
Ruben Patterson,Portland Trail Blazers,2,2004-05,13.5(13.5),2.6(2.6),8.1(8.1),25.0(25.0),1.7(1.7),1.7(1.7),13.3(13.3),0.0(0.0),14.3(14.3),11.4(11.4)
Jerome Williams,New York Knicks,9,2004-05,5.8(5.8),0.0(0.0),5.8(5.8),12.6(12.6),0.0(0.0),0.0(0.0),18.7(18.7),6.1(6.1),25.5(25.5),16.1(16.1)
Luke Walton,Los Angeles Lakers,2,2004-05,5.9(5.9),0.0(0.0),14.8(14.8),11.0(11.0),0.0(0.0),0.0(0.0),31.6(31.6),0.0(0.0),9.7(9.7),9.7(9.7)
Rashard Lewis,Oklahoma City Thunder,5,2004-05,23.1(23.1),1.5(1.5),13.0(13.0),9.8(9.8),9.4(9.4),0.0(0.0),28.6(28.6),1.9(1.9),3.2(3.2),4.1(4.1)
Darko Milicic,Detroit Pistons,10,2004-05,37.0(37.0),0.0(0.0),12.0(12.0),0.0(0.0),0.0(0.0),0.0(0.0),12.0(12.0),0.0(0.0),13.0(13.0),0.0(0.0)
David Wesley,New Orleans Pelicans,0,2004-05,0.0(0.0),13.4(13.4),9.4(9.4),14.4(14.4),18.7(18.7),11.0(11.0),23.7(23.7),0.0(0.0),4.0(4.0),0.0(0.0)
Kendrick Perkins,Boston Celtics,11,2004-05,28.6(28.6),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),6.8(6.8),8.2(8.2),16.3(16.3),20.4(20.4)
Stephen Jackson,Indiana Pacers,12,2004-05,13.2(13.2),6.4(6.4),24.2(24.2),11.3(11.3),7.0(7.0),2.7(2.7),21.6(21.6),0.0(0.0),2.9(2.9),2.3(2.3)
Loren Woods,Toronto Raptors,11,2004-05,23.8(23.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),11.6(11.6),8.2(8.2),18.4(18.4),25.2(25.2)
Casey Jacobsen,New Orleans Pelicans,8,2004-05,0.0(0.0),15.4(15.4),12.3(12.3),12.3(12.3),6.0(6.0),6.9(6.9),31.1(31.1),0.0(0.0),4.4(4.4),0.0(0.0)
Kurt Thomas,New York Knicks,7,2004-05,4.1(4.1),0.0(0.0),4.7(4.7),4.5(4.5),1.4(1.4),0.0(0.0),46.5(46.5),21.4(21.4),3.5(3.5),6.2(6.2)
Cuttino Mobley,Sacramento Kings,12,2004-05,7.1(7.1),18.2(18.2),16.8(16.8),16.4(16.4),5.0(5.0),6.2(6.2),19.5(19.5),0.0(0.0),2.1(2.1),2.2(2.2)
Clarence Weatherspoon,Houston Rockets,7,2004-05,15.6(15.6),0.0(0.0),7.8(7.8),0.0(0.0),0.0(0.0),0.0(0.0),32.8(32.8),8.6(8.6),13.3(13.3),9.4(9.4)
Sean Marks,San Antonio Spurs,9,2004-05,11.6(11.6),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),20.0(20.0),23.2(23.2),17.9(17.9),0.0(0.0)
George Lynch,New Orleans Pelicans,4,2004-05,5.2(5.2),0.0(0.0),12.6(12.6),15.2(15.2),0.0(0.0),0.0(0.0),40.8(40.8),0.0(0.0),9.4(9.4),7.3(7.3)
Ira Newble,Cleveland Cavaliers,4,2004-05,0.0(0.0),0.0(0.0),3.3(3.3),20.2(20.2),4.9(4.9),0.0(0.0),40.8(40.8),0.0(0.0),12.9(12.9),8.0(8.0)
Mark Madsen,Minnesota Timberwolves,6,2004-05,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),24.7(24.7),29.9(29.9)
Antoine Walker,Atlanta Hawks,5,2004-05,22.5(22.5),0.0(0.0),19.5(19.5),16.4(16.4),1.4(1.4),0.0(0.0),21.1(21.1),3.1(3.1),3.7(3.7),8.0(8.0)
Steve Francis,Orlando Magic,12,2004-05,4.5(4.5),19.5(19.5),30.8(30.8),20.3(20.3),6.4(6.4),1.5(1.5),7.4(7.4),0.0(0.0),1.8(1.8),2.5(2.5)
Etan Thomas,Washington Wizards,11,2004-05,33.8(33.8),0.0(0.0),3.4(3.4),5.2(5.2),0.0(0.0),0.0(0.0),7.6(7.6),3.0(3.0),19.2(19.2),18.3(18.3)
Brian Scalabrine,Brooklyn Nets,7,2004-05,7.1(7.1),0.0(0.0),6.6(6.6),12.1(12.1),0.0(0.0),0.0(0.0),37.8(37.8),7.4(7.4),8.8(8.8),6.3(6.3)
Brian Skinner,Sacramento Kings,11,2004-05,16.3(16.3),0.0(0.0),5.3(5.3),5.3(5.3),0.0(0.0),0.0(0.0),7.4(7.4),9.5(9.5),22.6(22.6),22.1(22.1)
Malik Rose,San Antonio Spurs,9,2004-05,11.5(11.5),0.0(0.0),8.0(8.0),0.0(0.0),0.0(0.0),0.0(0.0),25.4(25.4),16.4(16.4),15.3(15.3),11.5(11.5)
Robert Traylor,Cleveland Cavaliers,11,2004-05,19.8(19.8),0.0(0.0),5.3(5.3),5.5(5.5),0.0(0.0),0.0(0.0),14.6(14.6),9.3(9.3),18.4(18.4),19.6(19.6)
Zach Randolph,Portland Trail Blazers,5,2004-05,33.3(33.3),0.0(0.0),15.1(15.1),6.7(6.7),0.0(0.0),0.0(0.0),11.9(11.9),6.5(6.5),10.3(10.3),10.9(10.9)
Calbert Cheaney,Golden State Warriors,2,2004-05,6.7(6.7),0.0(0.0),14.1(14.1),14.8(14.8),7.4(7.4),0.0(0.0),31.5(31.5),0.0(0.0),7.4(7.4),6.7(6.7)
Damon Stoudamire,Portland Trail Blazers,8,2004-05,0.0(0.0),22.2(22.2),10.8(10.8),17.5(17.5),10.4(10.4),3.0(3.0),27.7(27.7),0.0(0.0),1.1(1.1),1.3(1.3)
Donta Smith,Atlanta Hawks,2,2004-05,0.0(0.0),0.0(0.0),19.0(19.0),17.0(17.0),0.0(0.0),0.0(0.0),25.5(25.5),0.0(0.0),7.8(7.8),7.8(7.8)
Doug Christie,Sacramento Kings,4,2004-05,4.7(4.7),10.7(10.7),9.3(9.3),18.1(18.1),0.0(0.0),0.0(0.0),32.6(32.6),0.0(0.0),8.8(8.8),0.0(0.0)
Eric Snow,Cleveland Cavaliers,4,2004-05,0.0(0.0),10.9(10.9),11.5(11.5),19.3(19.3),2.8(2.8),0.0(0.0),42.2(42.2),0.0(0.0),2.8(2.8),0.0(0.0)
James Posey,Memphis Grizzlies,4,2004-05,9.5(9.5),0.0(0.0),11.1(11.1),12.7(12.7),5.5(5.5),2.6(2.6),41.2(41.2),0.0(0.0),2.6(2.6),4.5(4.5)
Kyle Korver,Philadelphia 76ers,0,2004-05,1.9(1.9),2.3(2.3),2.5(2.5),18.9(18.9),19.6(19.6),5.4(5.4),36.7(36.7),0.0(0.0),2.6(2.6),2.2(2.2)
Maciej Lampe,New Orleans Pelicans,7,2004-05,0.0(0.0),0.0(0.0),11.8(11.8),0.0(0.0),0.0(0.0),0.0(0.0),27.1(27.1),21.2(21.2),14.1(14.1),0.0(0.0)
Maurice Evans,Sacramento Kings,2,2004-05,6.7(6.7),7.0(7.0),9.8(9.8),21.2(21.2),3.1(3.1),3.1(3.1),24.4(24.4),0.0(0.0),9.8(9.8),11.1(11.1)
Michael Finley,Dallas Mavericks,0,2004-05,5.5(5.5),10.7(10.7),13.3(13.3),11.7(11.7),13.7(13.7),1.8(1.8),34.1(34.1),0.0(0.0),1.4(1.4),1.5(1.5)
Mike Miller,Memphis Grizzlies,4,2004-05,1.5(1.5),10.1(10.1),9.4(9.4),15.0(15.0),9.1(9.1),1.6(1.6),31.1(31.1),0.0(0.0),1.6(1.6),1.5(1.5)
Stephon Marbury,New York Knicks,12,2004-05,2.2(2.2),25.5(25.5),28.5(28.5),14.5(14.5),4.9(4.9),2.0(2.0),14.0(14.0),0.0(0.0),1.2(1.2),0.7(0.7)
Antonio Davis,Chicago Bulls,5,2004-05,20.0(20.0),0.0(0.0),6.5(6.5),5.3(5.3),0.0(0.0),0.0(0.0),21.9(21.9),13.1(13.1),11.5(11.5),13.7(13.7)
Robert Horry,San Antonio Spurs,7,2004-05,9.0(9.0),0.0(0.0),9.9(9.9),7.1(7.1),0.0(0.0),0.0(0.0),33.1(33.1),12.9(12.9),12.2(12.2),5.5(5.5)
