Vitolo,Sevilla,5,2014-2015,28.6(0.2515779981965735),1.0(0.06289308176100629),0.2(0.045454545454545456),0.7(0.20588235294117646),0.0(0.0)
Alejandro Arribas,Sevilla,2,2014-2015,23.1(0.2019837691614067),2.3(0.14465408805031446),0.1(0.022727272727272728),0.2(0.05882352941176471),0.0(0.0)
Coke,Sevilla,5,2014-2015,21.8(0.19026149684400365),1.0(0.06289308176100629),0.5(0.11363636363636363),0.7(0.20588235294117646),0.0(0.0)
Vicente Iborra,Sevilla,5,2014-2015,29.9(0.2633002705139766),2.0(0.12578616352201258),0.0(0.0),0.8(0.23529411764705885),0.0(0.0)
Fernando Navarro,Sevilla,2,2014-2015,24.3(0.2128043282236249),2.2(0.13836477987421383),0.5(0.11363636363636363),0.3(0.08823529411764706),0.3(0.13636363636363635)
Denis Suárez,Sevilla,0,2014-2015,29.9(0.2633002705139766),1.3(0.08176100628930817),0.9(0.20454545454545453),1.4(0.4117647058823529),0.2(0.09090909090909091)
Grzegorz Krychowiak,Sevilla,2,2014-2015,36.4(0.3219116321009919),3.9(0.24528301886792453),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Éver Banega,Sevilla,4,2014-2015,46.2(0.4102795311091073),4.4(0.27672955974842767),1.1(0.25),1.1(0.3235294117647059),0.6(0.2727272727272727)
Benoît Trémoulinas,Sevilla,5,2014-2015,23.2(0.20288548241659154),1.6(0.10062893081761007),0.7(0.15909090909090906),0.8(0.23529411764705885),0.3(0.13636363636363635)
Nico Pareja,Sevilla,2,2014-2015,29.1(0.2560865644724978),4.7(0.29559748427672955),0.1(0.022727272727272728),0.0(0.0),0.3(0.13636363636363635)
Reyes,Sevilla,4,2014-2015,29.6(0.26059513074842205),2.9(0.18238993710691823),1.4(0.3181818181818181),1.8(0.5294117647058824),0.9(0.40909090909090906)
Beto,Sevilla,1,2014-2015,8.7(0.0721370604147881),5.8(0.36477987421383645),0.0(0.0),0.0(0.0),0.0(0.0)
Aleix Vidal,Sevilla,5,2014-2015,23.5(0.2055906221821461),0.8(0.050314465408805034),0.3(0.06818181818181818),1.2(0.35294117647058826),0.0(0.0)
Diogo Figueiras,Sevilla,5,2014-2015,21.8(0.19026149684400365),1.4(0.0880503144654088),0.6(0.13636363636363635),0.6(0.17647058823529413),0.0(0.0)
Stéphane Mbia,Sevilla,2,2014-2015,32.7(0.28854824165915244),1.4(0.0880503144654088),0.1(0.022727272727272728),0.4(0.11764705882352942),0.0(0.0)
Daniel Carriço,Sevilla,2,2014-2015,30.5(0.2687105500450857),2.9(0.18238993710691823),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Kevin Gameiro,Sevilla,0,2014-2015,16.4(0.14156898106402163),0.1(0.006289308176100629),0.4(0.09090909090909091),1.6(0.4705882352941177),0.2(0.09090909090909091)
Gerard Deulofeu,Sevilla,4,2014-2015,19.3(0.16771866546438235),1.0(0.06289308176100629),1.6(0.36363636363636365),1.1(0.3235294117647059),0.6(0.2727272727272727)
Kolo,Sevilla,2,2015-2016,32.4(0.28584310189359785),4.0(0.25157232704402516),0.1(0.022727272727272728),0.1(0.029411764705882356),0.0(0.0)
Sergio Escudero,Sevilla,5,2015-2016,26.2(0.22993688007213708),1.1(0.06918238993710692),0.8(0.18181818181818182),0.8(0.23529411764705885),0.2(0.09090909090909091)
Sergio Rico,Sevilla,1,2015-2016,8.1(0.06672678088367899),7.1(0.4465408805031446),0.0(0.0),0.0(0.0),0.0(0.0)
Steven N'Zonzi,Sevilla,2,2015-2016,33.8(0.2984670874661857),2.1(0.1320754716981132),0.2(0.045454545454545456),0.5(0.14705882352941177),0.0(0.0)
Fernando Llorente,Sevilla,5,2015-2016,18.7(0.16230838593327324),0.5(0.031446540880503145),0.2(0.045454545454545456),1.2(0.35294117647058826),0.1(0.045454545454545456)
Vicente Iborra,Sevilla,5,2015-2016,20.3(0.17673579801623088),1.0(0.06289308176100629),0.1(0.022727272727272728),0.7(0.20588235294117646),0.0(0.0)
Vitolo,Sevilla,0,2015-2016,24.5(0.2146077547339946),0.5(0.031446540880503145),0.3(0.06818181818181818),1.6(0.4705882352941177),0.0(0.0)
Coke,Sevilla,5,2015-2016,21.9(0.19116321009918846),1.4(0.0880503144654088),0.2(0.045454545454545456),0.4(0.11764705882352942),0.1(0.045454545454545456)
Sebastián Cristóforo,Sevilla,2,2015-2016,40.7(0.3606853020739405),2.5(0.15723270440251572),0.1(0.022727272727272728),0.3(0.08823529411764706),0.1(0.045454545454545456)
Michael Krohn-Dehli,Sevilla,4,2015-2016,34.1(0.3011722272317403),2.9(0.18238993710691823),1.5(0.3409090909090909),1.3(0.3823529411764706),0.6(0.2727272727272727)
Éver Banega,Sevilla,4,2015-2016,44.9(0.3985572587917042),5.8(0.36477987421383645),1.6(0.36363636363636365),1.5(0.4411764705882353),0.8(0.36363636363636365)
Benoît Trémoulinas,Sevilla,5,2015-2016,25.0(0.21911632100991887),1.7(0.10691823899371068),0.8(0.18181818181818182),0.8(0.23529411764705885),0.0(0.0)
Grzegorz Krychowiak,Sevilla,2,2015-2016,36.9(0.3264201983769161),3.1(0.1949685534591195),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Adil Rami,Sevilla,2,2015-2016,26.2(0.22993688007213708),4.4(0.27672955974842767),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Reyes,Sevilla,4,2015-2016,24.4(0.21370604147880976),1.7(0.10691823899371068),1.5(0.3409090909090909),1.8(0.5294117647058824),0.6(0.2727272727272727)
Yevhen Konoplyanka,Sevilla,4,2015-2016,21.4(0.18665464382326422),0.8(0.050314465408805034),2.5(0.5681818181818181),1.2(0.35294117647058826),0.7(0.3181818181818181)
Daniel Carriço,Sevilla,2,2015-2016,29.7(0.2614968440036069),3.9(0.24528301886792453),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Kevin Gameiro,Sevilla,5,2015-2016,13.0(0.11091073038773672),0.1(0.006289308176100629),0.1(0.022727272727272728),1.0(0.29411764705882354),0.0(0.0)
Mariano,Sevilla,5,2015-2016,21.0(0.1830477908025248),1.6(0.10062893081761007),1.3(0.2954545454545454),0.9(0.2647058823529412),0.2(0.09090909090909091)
Álvaro Negredo,Sevilla,5,2011-2012,16.3(0.14066726780883682),0.9(0.05660377358490566),0.1(0.022727272727272728),1.3(0.3823529411764706),0.2(0.09090909090909091)
Javi Varas,Sevilla,1,2011-2012,6.6(0.05320108205590622),9.2(0.5786163522012578),0.0(0.0),0.0(0.0),0.0(0.0)
Antonio Luna,Sevilla,5,2011-2012,24.1(0.21100090171325522),1.6(0.10062893081761007),0.4(0.09090909090909091),0.7(0.20588235294117646),0.4(0.18181818181818182)
Piotr Trochowski,Sevilla,4,2011-2012,35.2(0.3110910730387737),4.8(0.3018867924528302),1.1(0.25),1.2(0.35294117647058826),0.6(0.2727272727272727)
Ivan Rakitic,Sevilla,4,2011-2012,38.5(0.3408476104598738),5.4(0.339622641509434),1.4(0.3181818181818181),2.4(0.7058823529411765),1.0(0.45454545454545453)
Manu del Moral,Sevilla,5,2011-2012,16.6(0.14337240757439138),0.7(0.0440251572327044),0.5(0.11363636363636363),0.9(0.2647058823529412),0.1(0.045454545454545456)
Coke,Sevilla,2,2011-2012,33.1(0.2921550946798918),1.9(0.11949685534591194),0.5(0.11363636363636363),0.3(0.08823529411764706),0.2(0.09090909090909091)
Frederic Kanoute,Sevilla,5,2011-2012,28.4(0.2497745716862038),1.7(0.10691823899371068),0.0(0.0),1.1(0.3235294117647059),0.1(0.045454545454545456)
Fernando Navarro,Sevilla,2,2011-2012,33.3(0.29395852119026145),2.8(0.1761006289308176),0.4(0.09090909090909091),0.4(0.11764705882352942),0.2(0.09090909090909091)
Gary Medel,Sevilla,3,2011-2012,40.5(0.35888187556357076),6.2(0.389937106918239),0.0(0.0),0.4(0.11764705882352942),0.1(0.045454545454545456)
Andrés Palop,Sevilla,1,2011-2012,10.2(0.08566275924256088),10.6(0.6666666666666666),0.0(0.0),0.0(0.0),0.0(0.0)
Jesús Navas,Sevilla,4,2011-2012,26.1(0.22903516681695224),1.4(0.0880503144654088),2.2(0.5),1.6(0.4705882352941177),0.8(0.36363636363636365)
Reyes,Sevilla,4,2011-2012,25.4(0.22272317403065825),3.5(0.22012578616352202),1.9(0.43181818181818177),1.5(0.4411764705882353),1.0(0.45454545454545453)
Emir Spahic,Sevilla,2,2011-2012,29.5(0.25969341749323716),3.8(0.23899371069182387),0.0(0.0),0.0(0.0),0.0(0.0)
Julien Escudé,Sevilla,2,2011-2012,33.7(0.29756537421100093),4.9(0.30817610062893086),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Diego Perotti,Sevilla,5,2011-2012,22.0(0.19206492335437333),0.6(0.03773584905660377),1.1(0.25),0.9(0.2647058823529412),0.4(0.18181818181818182)
Federico Fazio,Sevilla,2,2011-2012,28.7(0.25247971145175835),4.0(0.25157232704402516),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Martín Cáceres,Sevilla,5,2011-2012,29.6(0.26059513074842205),1.7(0.10691823899371068),0.7(0.15909090909090906),0.8(0.23529411764705885),0.2(0.09090909090909091)
Alejandro Alfaro,Sevilla,5,2010-2011,35.3(0.3119927862939585),1.5(0.09433962264150943),0.6(0.13636363636363635),0.5(0.14705882352941177),0.0(0.0)
Álvaro Negredo,Sevilla,5,2010-2011,15.5(0.133453561767358),1.4(0.0880503144654088),0.2(0.045454545454545456),1.2(0.35294117647058826),0.1(0.045454545454545456)
Mouhamadou Dabo,Sevilla,5,2010-2011,31.7(0.2795311091073039),1.3(0.08176100628930817),0.7(0.15909090909090906),0.3(0.08823529411764706),0.2(0.09090909090909091)
Javi Varas,Sevilla,1,2010-2011,5.0(0.0387736699729486),10.6(0.6666666666666666),0.0(0.0),0.0(0.0),0.0(0.0)
Martín Cáceres,Sevilla,5,2010-2011,28.8(0.25338142470694325),2.9(0.18238993710691823),0.7(0.15909090909090906),0.5(0.14705882352941177),0.2(0.09090909090909091)
Ivan Rakitic,Sevilla,4,2010-2011,41.8(0.37060414788097384),4.6(0.2893081761006289),2.0(0.45454545454545453),1.3(0.3823529411764706),0.7(0.3181818181818181)
Didier Zokora,Sevilla,2,2010-2011,34.9(0.3083859332732191),4.1(0.2578616352201258),0.2(0.045454545454545456),0.5(0.14705882352941177),0.1(0.045454545454545456)
Diego Capel,Sevilla,4,2010-2011,23.7(0.2073940486925158),0.7(0.0440251572327044),1.4(0.3181818181818181),0.9(0.2647058823529412),0.6(0.2727272727272727)
Luís Fabiano,Sevilla,5,2010-2011,17.3(0.14968440036068534),0.6(0.03773584905660377),0.0(0.0),0.9(0.2647058823529412),0.0(0.0)
Frederic Kanoute,Sevilla,0,2010-2011,41.6(0.36880072137060416),2.2(0.13836477987421383),0.2(0.045454545454545456),1.3(0.3823529411764706),0.3(0.13636363636363635)
Fernando Navarro,Sevilla,2,2010-2011,38.1(0.33724075743913434),2.5(0.15723270440251572),0.4(0.09090909090909091),0.4(0.11764705882352942),0.1(0.045454545454545456)
Jesús Navas,Sevilla,4,2010-2011,29.7(0.2614968440036069),1.1(0.06918238993710692),2.1(0.47727272727272724),1.6(0.4705882352941177),0.6(0.2727272727272727)
Gary Medel,Sevilla,3,2010-2011,49.8(0.4427412082957619),5.9(0.37106918238993714),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
Andrés Palop,Sevilla,1,2010-2011,6.5(0.05229936880072137),9.2(0.5786163522012578),0.0(0.0),0.0(0.0),0.2(0.09090909090909091)
Abdoulay Konko,Sevilla,5,2010-2011,29.9(0.2633002705139766),1.2(0.07547169811320754),1.2(0.2727272727272727),0.2(0.05882352941176471),0.3(0.13636363636363635)
Renato,Sevilla,3,2010-2011,46.2(0.4102795311091073),5.3(0.3333333333333333),0.2(0.045454545454545456),1.1(0.3235294117647059),0.2(0.09090909090909091)
Alexis,Sevilla,2,2010-2011,23.1(0.2019837691614067),2.9(0.18238993710691823),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Romaric,Sevilla,4,2010-2011,47.7(0.4238052299368801),5.1(0.32075471698113206),1.7(0.3863636363636363),1.1(0.3235294117647059),0.9(0.40909090909090906)
Julien Escudé,Sevilla,2,2010-2011,35.8(0.31650135256988277),3.5(0.22012578616352202),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Diego Perotti,Sevilla,4,2010-2011,32.3(0.284941388638413),1.0(0.06289308176100629),2.0(0.45454545454545453),1.2(0.35294117647058826),0.7(0.3181818181818181)
Federico Fazio,Sevilla,2,2010-2011,33.3(0.29395852119026145),3.3(0.20754716981132074),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Alberto Moreno,Sevilla,5,2012-2013,26.7(0.23444544634806133),2.1(0.1320754716981132),0.9(0.20454545454545453),0.5(0.14705882352941177),0.2(0.09090909090909091)
Álvaro Negredo,Sevilla,5,2012-2013,14.9(0.1280432822362489),1.0(0.06289308176100629),0.1(0.022727272727272728),1.1(0.3235294117647059),0.1(0.045454545454545456)
Ivan Rakitic,Sevilla,4,2012-2013,36.6(0.3237150586113616),4.2(0.2641509433962264),2.2(0.5),1.7(0.5),1.4(0.6363636363636362)
Cicinho,Sevilla,5,2012-2013,25.6(0.224526600541028),1.0(0.06289308176100629),0.4(0.09090909090909091),0.6(0.17647058823529413),0.3(0.13636363636363635)
Manu del Moral,Sevilla,5,2012-2013,17.6(0.1523895401262399),0.8(0.050314465408805034),0.6(0.13636363636363635),1.2(0.35294117647058826),0.2(0.09090909090909091)
Coke,Sevilla,5,2012-2013,28.9(0.25428313796212804),1.3(0.08176100628930817),0.6(0.13636363636363635),0.6(0.17647058823529413),0.2(0.09090909090909091)
Fernando Navarro,Sevilla,2,2012-2013,31.0(0.2732191163210099),2.2(0.13836477987421383),0.3(0.06818181818181818),0.3(0.08823529411764706),0.1(0.045454545454545456)
Cala,Sevilla,2,2012-2013,28.7(0.25247971145175835),4.7(0.29559748427672955),0.2(0.045454545454545456),0.4(0.11764705882352942),0.2(0.09090909090909091)
Gary Medel,Sevilla,3,2012-2013,43.5(0.3859332732191163),5.6(0.3522012578616352),0.0(0.0),0.6(0.17647058823529413),0.0(0.0)
Andrés Palop,Sevilla,1,2012-2013,11.6(0.09828674481514879),10.1(0.6352201257861635),0.0(0.0),0.0(0.0),0.0(0.0)
Jesús Navas,Sevilla,0,2012-2013,26.0(0.22813345356176737),1.5(0.09433962264150943),1.4(0.3181818181818181),1.7(0.5),0.3(0.13636363636363635)
Geoffrey Kondogbia,Sevilla,2,2012-2013,40.2(0.35617673579801623),2.8(0.1761006289308176),0.0(0.0),0.3(0.08823529411764706),0.1(0.045454545454545456)
Alberto Botía,Sevilla,2,2012-2013,24.5(0.2146077547339946),2.8(0.1761006289308176),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Reyes,Sevilla,4,2012-2013,29.6(0.26059513074842205),1.9(0.11949685534591194),1.9(0.43181818181818177),1.9(0.5588235294117647),1.1(0.5)
Beto,Sevilla,1,2012-2013,14.2(0.12173128944995493),8.4(0.5283018867924528),0.0(0.0),0.0(0.0),0.0(0.0)
Emir Spahic,Sevilla,2,2012-2013,34.1(0.3011722272317403),3.7(0.23270440251572327),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Hedwiges Maduro,Sevilla,2,2012-2013,37.0(0.327321911632101),3.7(0.23270440251572327),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
Diego Perotti,Sevilla,4,2012-2013,28.1(0.24706943192064929),0.8(0.050314465408805034),1.3(0.2954545454545454),1.0(0.29411764705882354),0.5(0.22727272727272727)
Federico Fazio,Sevilla,2,2012-2013,28.9(0.25428313796212804),4.2(0.2641509433962264),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Luis Morán,Sporting Gijon,4,2009-2010,18.6(0.1614066726780884),0.5(0.031446540880503145),1.4(0.3181818181818181),0.7(0.20588235294117646),0.7(0.3181818181818181)
Roberto Canella,Sporting Gijon,5,2009-2010,19.5(0.16952209197475204),1.3(0.08176100628930817),0.5(0.11363636363636363),0.4(0.11764705882352942),0.2(0.09090909090909091)
Rafael Sastre,Sporting Gijon,2,2009-2010,19.0(0.1650135256988278),3.1(0.1949685534591195),0.5(0.11363636363636363),0.3(0.08823529411764706),0.4(0.18181818181818182)
Serrabasa Gerard,Sporting Gijon,2,2009-2010,15.2(0.13074842200180345),5.1(0.32075471698113206),0.1(0.022727272727272728),0.1(0.029411764705882356),0.0(0.0)
Mate Bilic,Sporting Gijon,5,2009-2010,12.9(0.11000901713255187),0.6(0.03773584905660377),0.2(0.045454545454545456),0.6(0.17647058823529413),0.1(0.045454545454545456)
Diego Camacho,Sporting Gijon,2,2009-2010,23.1(0.2019837691614067),2.8(0.1761006289308176),0.0(0.0),0.5(0.14705882352941177),0.0(0.0)
David Barral,Sporting Gijon,5,2009-2010,16.0(0.13796212804328226),0.7(0.0440251572327044),0.2(0.045454545454545456),0.8(0.23529411764705885),0.0(0.0)
José Ángel,Sporting Gijon,2,2009-2010,18.2(0.157799819657349),2.0(0.12578616352201258),0.8(0.18181818181818182),0.1(0.029411764705882356),0.1(0.045454545454545456)
Diego Castro,Sporting Gijon,0,2009-2010,23.6(0.20649233543733098),1.9(0.11949685534591194),0.7(0.15909090909090906),1.6(0.4705882352941177),0.4(0.18181818181818182)
Carmelo,Sporting Gijon,4,2009-2010,27.5(0.24165915238954014),0.9(0.05660377358490566),1.5(0.3409090909090909),1.1(0.3235294117647059),0.4(0.18181818181818182)
Alberto Rivera,Sporting Gijon,3,2009-2010,33.6(0.29666366095581603),6.0(0.3773584905660377),0.4(0.09090909090909091),0.9(0.2647058823529412),0.1(0.045454545454545456)
Alberto Lora,Sporting Gijon,5,2009-2010,20.1(0.17493237150586116),2.4(0.1509433962264151),0.7(0.15909090909090906),0.4(0.11764705882352942),0.4(0.18181818181818182)
Alberto Botía,Sporting Gijon,2,2009-2010,13.8(0.11812443642921554),3.0(0.18867924528301885),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Juan Pablo,Sporting Gijon,1,2009-2010,3.0(0.020739404869251576),10.8(0.679245283018868),0.0(0.0),0.0(0.0),0.0(0.0)
Grégory Arnolin,Sporting Gijon,2,2009-2010,13.9(0.11902614968440038),1.5(0.09433962264150943),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Míchel,Sporting Gijon,3,2009-2010,32.3(0.284941388638413),3.7(0.23270440251572327),0.1(0.022727272727272728),0.9(0.2647058823529412),0.0(0.0)
De las Cuevas,Sporting Gijon,5,2009-2010,21.6(0.18845807033363393),1.3(0.08176100628930817),0.5(0.11363636363636363),0.8(0.23529411764705885),0.2(0.09090909090909091)
Roberto Canella,Sporting Gijon,2,2010-2011,19.3(0.16771866546438235),1.2(0.07547169811320754),0.4(0.09090909090909091),0.2(0.05882352941176471),0.1(0.045454545454545456)
Gastón Sangoy,Sporting Gijon,5,2010-2011,11.3(0.09558160504959425),0.4(0.025157232704402517),0.5(0.11363636363636363),0.6(0.17647058823529413),0.2(0.09090909090909091)
David Barral,Sporting Gijon,5,2010-2011,17.5(0.15148782687105503),0.5(0.031446540880503145),0.1(0.022727272727272728),0.7(0.20588235294117646),0.0(0.0)
Sebastián Eguren,Sporting Gijon,2,2010-2011,24.8(0.2173128944995492),3.7(0.23270440251572327),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Carmelo,Sporting Gijon,4,2010-2011,25.8(0.22633002705139768),1.8(0.11320754716981132),2.5(0.5681818181818181),1.5(0.4411764705882353),0.9(0.40909090909090906)
José Ángel,Sporting Gijon,4,2010-2011,25.5(0.22362488728584312),2.6(0.16352201257861634),1.4(0.3181818181818181),0.8(0.23529411764705885),0.4(0.18181818181818182)
André Castro,Sporting Gijon,2,2010-2011,19.0(0.1650135256988278),2.4(0.1509433962264151),0.6(0.13636363636363635),0.4(0.11764705882352942),0.0(0.0)
Diego Castro,Sporting Gijon,0,2010-2011,28.3(0.24887285843101897),2.0(0.12578616352201258),0.3(0.06818181818181818),2.1(0.6176470588235294),0.1(0.045454545454545456)
Alberto Rivera,Sporting Gijon,3,2010-2011,34.5(0.3047790802524797),6.5(0.40880503144654085),0.2(0.045454545454545456),0.9(0.2647058823529412),0.1(0.045454545454545456)
Iván Cuéllar,Sporting Gijon,1,2010-2011,0.7(0.0),12.2(0.7672955974842767),0.0(0.0),0.0(0.0),0.0(0.0)
Alberto Lora,Sporting Gijon,5,2010-2011,27.2(0.23895401262398558),2.4(0.1509433962264151),0.5(0.11363636363636363),0.5(0.14705882352941177),0.2(0.09090909090909091)
Alberto Botía,Sporting Gijon,2,2010-2011,16.4(0.14156898106402163),2.6(0.16352201257861634),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Juan Pablo,Sporting Gijon,1,2010-2011,3.9(0.028854824165915244),8.9(0.559748427672956),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Grégory Arnolin,Sporting Gijon,2,2010-2011,14.9(0.1280432822362489),1.6(0.10062893081761007),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Nacho Novo,Sporting Gijon,5,2010-2011,12.9(0.11000901713255187),0.7(0.0440251572327044),0.4(0.09090909090909091),0.8(0.23529411764705885),0.1(0.045454545454545456)
De las Cuevas,Sporting Gijon,4,2010-2011,23.8(0.20829576194770066),1.2(0.07547169811320754),1.3(0.2954545454545454),1.1(0.3235294117647059),0.5(0.22727272727272727)
Iván Hernández,Sporting Gijon,2,2010-2011,13.7(0.11722272317403067),2.3(0.14465408805031446),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Nacho Cases,Sporting Gijon,5,2010-2011,28.2(0.2479711451758341),2.3(0.14465408805031446),0.9(0.20454545454545453),0.8(0.23529411764705885),0.1(0.045454545454545456)
Roberto Canella,Sporting Gijon,5,2016-2017,18.4(0.15960324616771868),1.7(0.10691823899371068),0.3(0.06818181818181818),0.6(0.17647058823529413),0.2(0.09090909090909091)
Sergio Álvarez,Sporting Gijon,2,2016-2017,31.4(0.27682596934174936),2.3(0.14465408805031446),0.1(0.022727272727272728),0.5(0.14705882352941177),0.1(0.045454545454545456)
Fernando Amorebieta,Sporting Gijon,2,2016-2017,20.7(0.18034265103697025),2.7(0.169811320754717),0.1(0.022727272727272728),0.0(0.0),0.2(0.09090909090909091)
Douglas,Sporting Gijon,5,2016-2017,27.2(0.23895401262398558),1.3(0.08176100628930817),1.0(0.22727272727272727),0.8(0.23529411764705885),0.3(0.13636363636363635)
Mikel Vesga,Sporting Gijon,2,2016-2017,31.3(0.2759242560865645),3.8(0.23899371069182387),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Isma López,Sporting Gijon,5,2016-2017,19.8(0.1722272317403066),0.9(0.05660377358490566),0.4(0.09090909090909091),0.7(0.20588235294117646),0.1(0.045454545454545456)
Moi Gómez,Sporting Gijon,0,2016-2017,29.8(0.26239855725879174),2.4(0.1509433962264151),1.2(0.2727272727272727),1.2(0.35294117647058826),0.4(0.18181818181818182)
Jean-Sylvain Babin,Sporting Gijon,2,2016-2017,24.9(0.218214607754734),2.7(0.169811320754717),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Xavi Torres,Sporting Gijon,2,2016-2017,22.3(0.1947700631199279),2.2(0.13836477987421383),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
