,index,team_id,opponent_team_id,playerName,AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,minutes
62,62,3542,1775,Rúben Neves,0.18311092480627733,0.18985418309686464,0.23376623376623376,0.18673198673500155,0.19139420448332425,0.23711340206185566,0.6062468065035962,0.1529214678550569,0.16319060133776644,0.31746031746031744,0.7844697552716643,0.3177287368329415,0.37996918335901386,0.45454545454545453,0.3057391065561933,0.255137826387011,0.34615384615384615,0.19588056063375997,0.19107021791767556,0.22857142857142856,0.1902243071946666,0.14920737011872273,0.12495188654234701,0.6074088379965145,0.40813071484848296,0.49416058394160584,0.40259366248270645,0.4819599225430256,0.6341463414634146,0.21728384333260156,0.1888259296670241,0.2553191489361702,0.2488726386349787,0.29966101694915254,0.42857142857142855,0.6225618078397996,0.67637919806769,0.7333333333333333,0.2405385798438814,0.2422900188323917,0.3333333333333333,0.08816119894730497,0.09903520208604955,0.17647058823529413,0.2257461003347657,0.21378531073446327,0.3333333333333333,0.5561974633712387,0.3797375529448284,0.48802681992337166,0.759460348798947,,,,0.7810299389824071,0.683944530046225,0.8181818181818182,0.47155216906473213,0.3551297689009324,0.4359375,0.6505205742332238,0.5143392347954676,0.5660377358490566,0.32767809982455537,0.39499404926614823,0.40384615384615385,0.26324879341833346,0.2764212832316396,0.37254901960784315,0.43956653162473674,0.4942635467087339,0.7265917602996255,0.7932551319648093
63,63,208,842,Naby Keita,0.18243519270080039,0.12588248509127536,0.03896103896103896,0.09717714370485607,0.07592284669105422,0.030927835051546393,0.17081766609456686,0.02552634731345389,0.015875308570660458,0.0,0.04398953363090659,0.3016322314049585,0.46223055295220244,0.18181818181818182,0.3957217311518583,0.4324881525539497,0.17307692307692307,0.6392272727272728,0.7989985272459499,0.3142857142857143,0.06259789512168339,0.06200312086779877,0.01932404161387346,0.46930567166097303,0.5081630193844952,0.12335766423357664,0.9771181325446728,0.8824689332080516,0.34146341463414637,0.2716354108200121,0.3140242318112555,0.10638297872340426,0.0,0.0,0.0,0.2774092138953948,0.2156974336630526,0.05,0.13432506887052334,0.1733791523482245,0.0784313725490196,0.0,0.0,0.0,0.12364012021036809,0.15003965107057887,0.07692307692307693,0.6302818920990347,0.6441487081726432,0.16522988505747127,0.1079302402105956,,,,0.514904207362885,0.5777881911902532,0.22727272727272727,0.6587660821636857,0.6663745797330045,0.18229166666666666,0.6667565794670826,0.703989397135394,0.22169811320754718,0.38077937146650215,0.3133584381366315,0.057692307692307696,0.5457097328229211,0.7677641262896323,0.29411764705882354,0.1492636217298966,0.2865103237876298,0.10861423220973783,0.10654936461388075
64,64,234,1793,Lucas Torreira,0.1686937589821095,0.13971995962947206,0.14285714285714285,0.14173694571414167,0.1247694388654343,0.12371134020618557,0.567833138994065,0.2834991671325215,0.2486760357261628,0.36507936507936506,0.47554255810374024,0.4687494266370656,0.6646644334064918,0.6363636363636364,0.2650717543082769,0.27054636785639813,0.28846153846153844,0.23222024475716938,0.2685786894173171,0.2571428571428571,0.09929862020814116,0.09174116669234433,0.05613625503142735,0.41162608321634303,0.40465249174423057,0.37372262773722625,0.4647096313503609,0.4655872954770474,0.4878048780487805,1.0,1.0,1.0,0.1748405286559149,0.24961174643512637,0.2857142857142857,0.46347387805957246,0.4238162624307591,0.36666666666666664,0.1640154364591551,0.19588686526424776,0.21568627450980393,0.09290384862371723,0.12374156973902845,0.17647058823529413,0.1829924291073218,0.20547573279466544,0.2564102564102564,0.5064277295314024,0.48460436582102084,0.43726053639846746,0.5656465942744324,,,,0.25910694935335776,0.26903084209310385,0.25757575757575757,0.5104181180001276,0.4948144599783328,0.428125,0.23552235953925507,0.25821535511384014,0.24528301886792453,0.5338462273743139,0.5321795453678084,0.40384615384615385,0.3132785681259922,0.404801423662736,0.4117647058823529,0.1800920917418538,0.2798267723298866,0.4044943820224719,0.5982404692082112
65,65,996,267,Juninho Bacuna,0.2651172730535448,0.20651495035810166,0.05194805194805195,0.3188792235785816,0.26522867211400697,0.09278350515463918,0.055746983374166316,0.0323279578954245,0.025133541745561386,0.0,0.022748961058950367,0.0,0.0,0.0,0.08619167944705747,0.06994288258581308,0.019230769230769232,0.7297398975157301,0.6766592351226205,0.22857142857142856,0.12574427760568116,0.09872267123547009,0.028387823471230107,0.6427283338247134,0.3920861525431444,0.06569343065693431,0.8463189412587938,0.8153202230828147,0.2682926829268293,0.08108132927641974,0.07000881213603846,0.0,0.0,0.0,0.0,0.4416523704646643,0.3772646327130223,0.08333333333333333,0.3162742427190764,0.3028411364545818,0.11764705882352941,0.3284386366698101,0.3507249053467541,0.17647058823529413,0.38815475242795744,0.3494320805245175,0.15384615384615385,0.5956616065542771,0.3643242243479449,0.06704980842911877,0.06284962158604804,,,,0.32329718669473506,0.26912583215104224,0.09090909090909091,0.4113399576706692,0.29164197984013535,0.058854166666666666,1.0,0.73422950842228,0.19339622641509435,0.6656662255102724,0.6240667646029833,0.11538461538461539,0.5929533996997937,0.6013953471217626,0.19607843137254902,0.6443211985757862,0.6915941630637765,0.18352059925093633,0.02297165200391007
66,66,1899,963,Yves Bissouma,0.3156180672931776,0.31192818990471666,0.12987012987012986,0.18262992517575788,0.18191476646436208,0.09278350515463918,0.1385486132037157,0.15741692240722507,0.1619027626814124,0.1111111111111111,0.19167307988302287,0.6716198187422362,0.7383509861896029,0.36363636363636365,0.647760052228936,0.48833012738503834,0.25,0.9704421033261259,0.8701993765806034,0.42857142857142855,0.04906277447830257,0.045068558894124235,0.014659714673412937,0.0,0.012566787556263925,0.014598540145985401,0.7172453417162739,0.8416650327583209,0.4146341463414634,0.6404928536098687,0.49074468380612724,0.23404255319148937,0.0,0.0,0.0,0.4802457160243659,0.5070997826214186,0.2,0.1869316526352915,0.1730936370705823,0.09803921568627451,0.03882426631656053,0.040092472369129425,0.029411764705882353,0.1835328953146498,0.15977874191130675,0.10256410256410256,0.034525972664745504,0.045098035389907545,0.038314176245210725,0.18838433695294504,,,,0.6496805474815319,0.5229986152176355,0.25757575757575757,0.07647359006474523,0.09353081619771943,0.049479166666666664,0.23671882421886487,0.17769265586008529,0.07547169811320754,0.37289067552856014,0.43280153933656595,0.1346153846153846,0.5718047870116455,0.5581782028573377,0.27450980392156865,0.10311001250074459,0.03648442495684351,0.06741573033707865,0.16715542521994134
67,67,248,903,Tom Davies,0.3416118302168265,0.31896824378827393,0.11688311688311688,0.14150286587528518,0.1346962254967034,0.061855670103092786,0.1471432127556434,0.11138812174619013,0.10938770002993956,0.06349206349206349,0.13649376635370178,0.0,0.0,0.0,0.23709800054641858,0.21141640857328048,0.09615384615384616,0.3768052516411381,0.3865961199294532,0.17142857142857143,0.0753267921312339,0.06682012958634634,0.022265444964900363,0.23653671752863775,0.21123178075650037,0.06277372262773723,0.6924642970645329,0.7716392758469496,0.34146341463414637,0.40619937614940693,0.36540406250303875,0.14893617021276595,0.0,0.0,0.0,0.5277894232618942,0.5284716742201121,0.18333333333333332,0.18145551437205082,0.19224711680130063,0.09803921568627451,0.0,0.0,0.0,0.22269540400206236,0.22182359630919304,0.1282051282051282,0.30081765251516895,0.2647376880663504,0.0886015325670498,0.14856860809476802,,,,0.2225817321159617,0.20501309390198277,0.09090909090909091,0.2744953410497686,0.265249956916123,0.090625,0.4220143969883068,0.3651970392316963,0.1320754716981132,0.40108322364576415,0.43849374412860637,0.11538461538461539,0.5535580890380346,0.6272966403223864,0.27450980392156865,0.31139190314794907,0.3735270912198281,0.1647940074906367,0.14467253176930597
68,68,1826,707,Aaron Mooy,0.0,0.0,0.012987012987012988,0.11727622529527465,0.11209309176609221,0.07216494845360824,0.22847747192998533,0.08427402146985388,0.08424916419937081,0.07936507936507936,0.2751731568416194,0.2552183490087759,0.29247464863903216,0.18181818181818182,0.7080434786608067,0.5579635676243491,0.36538461538461536,0.2458480472710746,0.22980150964495383,0.14285714285714285,0.13018574888598763,0.10235311114492633,0.04553800167249182,0.5836982085388455,0.36380231868259305,0.19124087591240876,0.25518432725038315,0.273708829373802,0.1951219512195122,0.17670633695428617,0.14667303569309276,0.0851063829787234,0.33318182347936565,0.38443139813002825,0.2857142857142857,0.16620233262090817,0.1699895351515694,0.08333333333333333,0.34096709905248085,0.32911502500543593,0.23529411764705882,0.4130947546212747,0.4446786090621706,0.4117647058823529,0.2789730810429388,0.2531654038503353,0.20512820512820512,0.5647477488614793,0.3532649373828784,0.1977969348659004,0.29318854886475815,,,,0.5808972561883303,0.48745774773172035,0.30303030303030304,0.4080861882187812,0.2941946064229877,0.1671875,0.5895297644818663,0.4444812796907885,0.24056603773584906,0.7349561974128724,0.8186337310884666,0.36538461538461536,0.26452905628199785,0.2634486718801997,0.17647058823529413,0.399517966673328,0.4087308614048693,0.2883895131086142,0.2761485826001955
69,69,350,2111,Wilfred Ndidi,0.8540219954219279,0.7678316248649772,1.0,0.7037513324490752,0.646887679540097,1.0,0.7628755224232575,0.4077333538405351,0.37493473038428327,0.8571428571428571,0.9020932738186861,0.15779290964115866,0.18270726828184042,0.2727272727272727,0.3221847316197955,0.2587727345178738,0.4423076923076923,0.4458653984724027,0.42109675165909893,0.6285714285714286,0.11893615261418036,0.09509877730258573,0.08598926047168275,0.5018923084659065,0.32327069244476886,0.5554744525547445,0.38361962328974697,0.4010983090142316,0.6829268292682927,0.2015489552395402,0.16860161334530693,0.2978723404255319,0.13733006677234955,0.16010142171511363,0.2857142857142857,0.5076107538054933,0.48831222399948077,0.6833333333333333,0.163962146322717,0.15990823749584956,0.27450980392156865,0.0,0.0,0.0,0.20122627048697087,0.18450950480290332,0.358974358974359,0.39271889512725844,0.2654550729977494,0.5210727969348659,1.0,,,,0.5147805333927257,0.4364673631177299,0.6515151515151515,0.29910655160791955,0.2381043761704439,0.4395833333333333,0.3554355489562197,0.27932866563373165,0.42924528301886794,0.7817509674814012,0.8322601355553746,1.0,0.4692539110353626,0.4831177501526389,0.7647058823529411,0.5132114945331183,0.5541636652079286,1.0,0.9506353861192571
70,70,221,1930,Matteo Guendouzi,0.22444718139702458,0.20262053887738574,0.16883116883116883,0.1251232221359226,0.11626041722365239,0.10309278350515463,0.4769347675134618,0.13506708676130255,0.1276743578582181,0.1746031746031746,0.43749422810527955,0.23019552191737613,0.31851548877359914,0.2727272727272727,0.47250552035632687,0.45923565316712295,0.4230769230769231,0.4434878587196469,0.5005243395013701,0.42857142857142855,0.12671079815486438,0.11353669250498029,0.06685586917479037,0.4592407019980838,0.4201673121419721,0.33284671532846716,0.2807706429482671,0.29185276423473505,0.2926829268292683,0.9808514872564937,0.956277435193278,0.851063829787234,0.0,0.0,0.0,0.4727105223334633,0.46056978529085235,0.35,0.23919548687760603,0.27876970031836235,0.27450980392156865,0.017742522378283956,0.023060529335689174,0.029411764705882353,0.2306527909176915,0.2527307722666472,0.28205128205128205,0.5299926680887165,0.4796202025457332,0.3783524904214559,0.48354721948009216,,,,0.22704210187653898,0.23003896411426603,0.19696969696969696,0.5419978760063605,0.49815272439237346,0.3776041666666667,0.41065991116024375,0.40221127495607956,0.3160377358490566,0.4891486207292096,0.5211743581055834,0.34615384615384615,0.36642206624776363,0.46048661890730663,0.4117647058823529,0.17286945614329416,0.252721107653209,0.3333333333333333,0.5205278592375366
71,71,667,2404,Declan Rice,0.27759372331751303,0.2707894501223435,0.33766233766233766,0.34606813767724415,0.3408422317002413,0.4536082474226804,0.6473462863731051,0.3139267707362273,0.31281118428986393,0.6190476190476191,0.8163306141295987,0.30127369081423755,0.35371066295648185,0.45454545454545453,0.23295731433222572,0.19133432057072053,0.28846153846153844,0.3946889651984416,0.37796510841635483,0.4857142857142857,0.08089054585801911,0.06864400489732002,0.04708369868547385,0.33760558763017046,0.23519327713221505,0.3883211678832117,0.0828410486396658,0.08137764309333316,0.1951219512195122,0.06416517011661177,0.0602765568021993,0.10638297872340426,0.07866120759867046,0.09298411696644579,0.14285714285714285,0.38309913018952085,0.40061300493659824,0.48333333333333334,0.09391578066873581,0.09287191893692366,0.13725490196078433,0.0,0.0,0.0,0.08232876876804764,0.0765427903326294,0.1282051282051282,0.2778159619770666,0.20973902205124387,0.3888888888888889,0.8315235274761434,,,,0.20571686287693688,0.1768553314782409,0.22727272727272727,0.3092825169977736,0.2507896844012323,0.3802083333333333,0.3589640594605854,0.28728712522259997,0.37264150943396224,0.5418676005061772,0.6231818402277534,0.6538461538461539,0.21716800025699884,0.2208074989109943,0.3333333333333333,0.1549925231124028,0.13026741648322165,0.4307116104868914,0.8347996089931574
72,72,1190,509,André-Frank Zambo Anguissa,0.32783635782736337,0.3569931463962183,0.1038961038961039,0.2258887782570672,0.24358928761958962,0.09278350515463918,0.04502993698167081,0.29010206288264984,0.32079960183749917,0.15873015873015872,0.11596121286747746,1.0,0.988673950085196,0.36363636363636365,0.8420088455977552,0.5664040767603027,0.21153846153846154,0.8669566408658134,0.69913372184596,0.2571428571428571,0.10095915505602689,0.0753440201327144,0.022826995619770554,0.4646390168658478,0.20982347846438618,0.035036496350364967,0.5251324577426658,0.670770628671876,0.24390243902439024,0.5806783666932241,0.39529245566193694,0.1276595744680851,0.0,0.0,0.0,0.428080803018472,0.49656579150558333,0.13333333333333333,0.05566591319040118,0.046355506553963,0.0196078431372549,0.0,0.0,0.0,0.06831725709731054,0.053487122946880385,0.02564102564102564,0.4132474314748633,0.18275898853651476,0.037835249042145594,0.08719973675551168,,,,0.28450993945205894,0.20597373960108248,0.07575757575757576,0.4365962204377313,0.23303781061038556,0.05520833333333333,0.4101670711521279,0.25743692687204317,0.07075471698113207,0.49096919191379235,0.6320540933146889,0.1346153846153846,1.0,0.8814694646066268,0.3137254901960784,0.19097383269700824,0.08172121807239625,0.03745318352059925,0.06647116324535679
